Repeat,Point,D1__CH1__DRAIN Voltage,D1__CH1__DRAIN Current,D1__CH1__DRAIN Time,D1__CH2__DRAIN Voltage,D1__CH2__DRAIN Current,D1__CH2__DRAIN Time,D2__CH1__DRAIN Voltage,D2__CH1__DRAIN Current,D2__CH1__DRAIN Time,D2__CH2__GATE Voltage,D2__CH2__GATE Current,D2__CH2__GATE Time
1,15992,100.00000E-003,252.69100E-006,1.59912E+003,100.00000E-003,500.24900E-006,1.59912E+003,100.00000E-003,459.28400E-006,1.59912E+003,337.00000E-003,699.90000E-009,1.59912E+003
1,15993,100.00000E-003,252.69000E-006,1.59922E+003,100.00000E-003,500.23800E-006,1.59922E+003,100.00000E-003,459.28000E-006,1.59922E+003,337.00000E-003,699.70000E-009,1.59922E+003
1,15994,100.00000E-003,252.69200E-006,1.59932E+003,100.00000E-003,500.24700E-006,1.59932E+003,100.00000E-003,459.26800E-006,1.59932E+003,337.00000E-003,699.90000E-009,1.59932E+003
1,15995,100.00000E-003,252.69300E-006,1.59942E+003,100.00000E-003,500.22900E-006,1.59942E+003,100.00000E-003,459.27000E-006,1.59942E+003,337.00000E-003,699.60000E-009,1.59942E+003
1,15996,100.00000E-003,252.69600E-006,1.59952E+003,100.00000E-003,500.24500E-006,1.59952E+003,100.00000E-003,459.27200E-006,1.59952E+003,337.00000E-003,699.70000E-009,1.59952E+003
1,15997,100.00000E-003,252.69100E-006,1.59962E+003,100.00000E-003,500.22800E-006,1.59962E+003,100.00000E-003,459.26700E-006,1.59962E+003,337.00000E-003,699.80000E-009,1.59962E+003
1,15998,100.00000E-003,252.68900E-006,1.59972E+003,100.00000E-003,500.22900E-006,1.59972E+003,100.00000E-003,459.26900E-006,1.59972E+003,337.00000E-003,699.50000E-009,1.59972E+003
1,15999,100.00000E-003,252.68900E-006,1.59982E+003,100.00000E-003,500.25800E-006,1.59982E+003,100.00000E-003,459.27200E-006,1.59982E+003,337.00000E-003,699.20000E-009,1.59982E+003
1,16000,100.00000E-003,252.69000E-006,1.59992E+003,100.00000E-003,500.24800E-006,1.59992E+003,100.00000E-003,459.27100E-006,1.59992E+003,337.00000E-003,699.30000E-009,1.59992E+003
1,16001,100.00000E-003,252.69600E-006,1.60002E+003,100.00000E-003,500.24200E-006,1.60002E+003,100.00000E-003,459.26400E-006,1.60002E+003,337.00000E-003,699.50000E-009,1.60002E+003
1,16002,100.00000E-003,252.69300E-006,1.60012E+003,100.00000E-003,500.24500E-006,1.60012E+003,100.00000E-003,459.26900E-006,1.60012E+003,337.00000E-003,699.40000E-009,1.60012E+003
1,16003,100.00000E-003,252.69500E-006,1.60022E+003,100.00000E-003,500.27500E-006,1.60022E+003,100.00000E-003,459.26600E-006,1.60022E+003,337.00000E-003,699.40000E-009,1.60022E+003
1,16004,99.99990E-003,252.69500E-006,1.60032E+003,100.00000E-003,500.28200E-006,1.60032E+003,100.00000E-003,459.26100E-006,1.60032E+003,337.00000E-003,699.60000E-009,1.60032E+003
1,16005,100.00000E-003,252.69600E-006,1.60042E+003,100.00000E-003,500.25100E-006,1.60042E+003,100.00000E-003,459.25700E-006,1.60042E+003,337.00000E-003,699.30000E-009,1.60042E+003
1,16006,100.00000E-003,252.70200E-006,1.60052E+003,100.00000E-003,500.25300E-006,1.60052E+003,100.00000E-003,459.25700E-006,1.60052E+003,337.00000E-003,699.20000E-009,1.60052E+003
1,16007,100.00000E-003,252.69700E-006,1.60062E+003,100.00000E-003,500.24200E-006,1.60062E+003,100.00000E-003,459.25500E-006,1.60062E+003,337.00000E-003,699.20000E-009,1.60062E+003
1,16008,100.00000E-003,252.70100E-006,1.60072E+003,100.00000E-003,500.23500E-006,1.60072E+003,100.00000E-003,459.24700E-006,1.60072E+003,337.00000E-003,699.30000E-009,1.60072E+003
1,16009,100.00000E-003,252.69400E-006,1.60082E+003,100.00000E-003,500.21300E-006,1.60082E+003,100.00000E-003,459.25400E-006,1.60082E+003,337.00000E-003,699.30000E-009,1.60082E+003
1,16010,100.00000E-003,252.69300E-006,1.60092E+003,100.00000E-003,500.21100E-006,1.60092E+003,100.00000E-003,459.24300E-006,1.60092E+003,337.00000E-003,699.30000E-009,1.60092E+003
1,16011,100.00000E-003,252.70000E-006,1.60102E+003,100.00000E-003,500.19900E-006,1.60102E+003,100.00000E-003,459.24600E-006,1.60102E+003,337.00000E-003,699.20000E-009,1.60102E+003
1,16012,100.00000E-003,252.69600E-006,1.60112E+003,100.00000E-003,500.22200E-006,1.60112E+003,100.00000E-003,459.25000E-006,1.60112E+003,337.00000E-003,699.40000E-009,1.60112E+003
1,16013,100.00000E-003,252.69600E-006,1.60122E+003,100.00000E-003,500.19600E-006,1.60122E+003,100.00000E-003,459.24200E-006,1.60122E+003,337.00000E-003,699.30000E-009,1.60122E+003
1,16014,100.00000E-003,252.68900E-006,1.60132E+003,100.00000E-003,500.20200E-006,1.60132E+003,100.00000E-003,459.23600E-006,1.60132E+003,337.00000E-003,699.20000E-009,1.60132E+003
1,16015,100.00000E-003,252.68500E-006,1.60142E+003,100.00000E-003,500.20300E-006,1.60142E+003,100.00000E-003,459.23500E-006,1.60142E+003,337.00000E-003,699.30000E-009,1.60142E+003
1,16016,100.00000E-003,252.68200E-006,1.60152E+003,100.00000E-003,500.20600E-006,1.60152E+003,100.00000E-003,459.23700E-006,1.60152E+003,337.00000E-003,699.30000E-009,1.60152E+003
1,16017,100.00000E-003,252.67900E-006,1.60162E+003,100.00000E-003,500.22200E-006,1.60162E+003,100.00000E-003,459.24300E-006,1.60162E+003,337.00000E-003,699.00000E-009,1.60162E+003
1,16018,100.00000E-003,252.68200E-006,1.60172E+003,100.00000E-003,500.21100E-006,1.60172E+003,100.00000E-003,459.24000E-006,1.60172E+003,337.00000E-003,699.00000E-009,1.60172E+003
1,16019,100.00000E-003,252.68000E-006,1.60182E+003,100.00000E-003,500.21900E-006,1.60182E+003,100.00000E-003,459.23900E-006,1.60182E+003,337.00000E-003,699.20000E-009,1.60182E+003
1,16020,100.00000E-003,252.67700E-006,1.60192E+003,100.00000E-003,500.20700E-006,1.60192E+003,100.00000E-003,459.24100E-006,1.60192E+003,337.00000E-003,698.90000E-009,1.60192E+003
1,16021,100.00000E-003,252.67800E-006,1.60202E+003,100.00000E-003,500.18800E-006,1.60202E+003,100.00000E-003,459.23600E-006,1.60202E+003,337.00000E-003,699.20000E-009,1.60202E+003
1,16022,100.00000E-003,252.67800E-006,1.60212E+003,100.00000E-003,500.20200E-006,1.60212E+003,100.00000E-003,459.24200E-006,1.60212E+003,337.00000E-003,698.90000E-009,1.60212E+003
1,16023,100.00000E-003,252.67500E-006,1.60222E+003,100.00000E-003,500.22800E-006,1.60222E+003,100.00000E-003,459.23900E-006,1.60222E+003,337.00000E-003,699.00000E-009,1.60222E+003
1,16024,100.00000E-003,252.68100E-006,1.60232E+003,100.00000E-003,500.21900E-006,1.60232E+003,100.00000E-003,459.23500E-006,1.60232E+003,337.00000E-003,699.20000E-009,1.60232E+003
1,16025,100.00000E-003,252.68400E-006,1.60242E+003,100.00000E-003,500.21400E-006,1.60242E+003,100.00000E-003,459.23300E-006,1.60242E+003,337.00000E-003,699.10000E-009,1.60242E+003
1,16026,100.00000E-003,252.68900E-006,1.60252E+003,100.00000E-003,500.19600E-006,1.60252E+003,100.00000E-003,459.22700E-006,1.60252E+003,337.00000E-003,699.20000E-009,1.60252E+003
1,16027,99.99990E-003,252.69200E-006,1.60262E+003,99.99990E-003,500.20300E-006,1.60262E+003,100.00000E-003,459.23000E-006,1.60262E+003,337.00000E-003,699.00000E-009,1.60262E+003
1,16028,100.00000E-003,252.69300E-006,1.60272E+003,100.00000E-003,500.22000E-006,1.60272E+003,100.00000E-003,459.23300E-006,1.60272E+003,337.00000E-003,698.90000E-009,1.60272E+003
1,16029,100.00000E-003,252.69700E-006,1.60282E+003,100.00000E-003,500.22500E-006,1.60282E+003,100.00000E-003,459.23500E-006,1.60282E+003,337.00000E-003,699.30000E-009,1.60282E+003
1,16030,100.00000E-003,252.70200E-006,1.60292E+003,100.00000E-003,500.22700E-006,1.60292E+003,100.00000E-003,459.23400E-006,1.60292E+003,337.00000E-003,699.00000E-009,1.60292E+003
1,16031,100.00000E-003,252.70100E-006,1.60302E+003,100.00000E-003,500.21300E-006,1.60302E+003,100.00000E-003,459.23000E-006,1.60302E+003,337.00000E-003,698.70000E-009,1.60302E+003
1,16032,100.00000E-003,252.70000E-006,1.60312E+003,100.00000E-003,500.22500E-006,1.60312E+003,100.00000E-003,459.23300E-006,1.60312E+003,337.00000E-003,699.30000E-009,1.60312E+003
1,16033,100.00000E-003,252.71200E-006,1.60322E+003,100.00000E-003,500.22900E-006,1.60322E+003,100.00000E-003,459.22800E-006,1.60322E+003,337.00000E-003,699.10000E-009,1.60322E+003
1,16034,100.00000E-003,252.70000E-006,1.60332E+003,100.00000E-003,500.23000E-006,1.60332E+003,100.00000E-003,459.22900E-006,1.60332E+003,337.00000E-003,699.10000E-009,1.60332E+003
1,16035,100.00000E-003,252.69900E-006,1.60342E+003,100.00000E-003,500.20200E-006,1.60342E+003,100.00000E-003,459.22100E-006,1.60342E+003,337.00000E-003,699.10000E-009,1.60342E+003
1,16036,100.00000E-003,252.69900E-006,1.60352E+003,100.00000E-003,500.21000E-006,1.60352E+003,100.00000E-003,459.22600E-006,1.60352E+003,337.00000E-003,698.70000E-009,1.60352E+003
1,16037,100.00000E-003,252.70300E-006,1.60362E+003,100.00000E-003,500.20600E-006,1.60362E+003,100.00000E-003,459.23300E-006,1.60362E+003,337.00000E-003,698.60000E-009,1.60362E+003
1,16038,100.00000E-003,252.70400E-006,1.60372E+003,100.00000E-003,500.19300E-006,1.60372E+003,100.00000E-003,459.22900E-006,1.60372E+003,337.00000E-003,698.70000E-009,1.60372E+003
1,16039,100.00000E-003,252.70300E-006,1.60382E+003,100.00000E-003,500.21400E-006,1.60382E+003,100.00000E-003,459.22300E-006,1.60382E+003,337.00000E-003,698.50000E-009,1.60382E+003
1,16040,100.00000E-003,252.69800E-006,1.60392E+003,100.00000E-003,500.19600E-006,1.60392E+003,100.00000E-003,459.21300E-006,1.60392E+003,337.00000E-003,699.00000E-009,1.60392E+003
1,16041,100.00000E-003,252.69700E-006,1.60402E+003,100.00000E-003,500.18300E-006,1.60402E+003,100.00000E-003,459.21200E-006,1.60402E+003,337.00000E-003,698.70000E-009,1.60402E+003
1,16042,100.00000E-003,252.69000E-006,1.60412E+003,100.00000E-003,500.19600E-006,1.60412E+003,100.00000E-003,459.20900E-006,1.60412E+003,337.00000E-003,698.80000E-009,1.60412E+003
1,16043,100.00000E-003,252.69300E-006,1.60422E+003,100.00000E-003,500.18700E-006,1.60422E+003,100.00000E-003,459.21300E-006,1.60422E+003,337.00000E-003,698.90000E-009,1.60422E+003
1,16044,100.00000E-003,252.69800E-006,1.60432E+003,100.00000E-003,500.19800E-006,1.60432E+003,100.00000E-003,459.21000E-006,1.60432E+003,337.00000E-003,698.50000E-009,1.60432E+003
1,16045,100.00000E-003,252.69800E-006,1.60442E+003,100.00000E-003,500.20300E-006,1.60442E+003,100.00000E-003,459.21100E-006,1.60442E+003,337.00000E-003,698.80000E-009,1.60442E+003
1,16046,100.00000E-003,252.69800E-006,1.60452E+003,100.00000E-003,500.18800E-006,1.60452E+003,100.00000E-003,459.21600E-006,1.60452E+003,337.00000E-003,698.60000E-009,1.60452E+003
1,16047,100.00000E-003,252.69800E-006,1.60462E+003,100.00000E-003,500.18000E-006,1.60462E+003,100.00000E-003,459.22000E-006,1.60462E+003,337.00000E-003,698.60000E-009,1.60462E+003
1,16048,100.00000E-003,252.69000E-006,1.60472E+003,100.00000E-003,500.19800E-006,1.60472E+003,100.00000E-003,459.21700E-006,1.60472E+003,337.00000E-003,698.40000E-009,1.60472E+003
1,16049,100.00000E-003,252.69000E-006,1.60482E+003,100.00000E-003,500.19800E-006,1.60482E+003,100.00000E-003,459.21500E-006,1.60482E+003,337.00000E-003,698.40000E-009,1.60482E+003
1,16050,100.00000E-003,252.69100E-006,1.60492E+003,99.99990E-003,500.18900E-006,1.60492E+003,100.00000E-003,459.20800E-006,1.60492E+003,337.00000E-003,698.60000E-009,1.60492E+003
1,16051,100.00000E-003,252.69000E-006,1.60502E+003,100.00000E-003,500.17300E-006,1.60502E+003,100.00000E-003,459.21800E-006,1.60502E+003,337.00000E-003,698.30000E-009,1.60502E+003
1,16052,100.00000E-003,252.69100E-006,1.60512E+003,100.00000E-003,500.18000E-006,1.60512E+003,100.00000E-003,459.21900E-006,1.60512E+003,337.00000E-003,698.50000E-009,1.60512E+003
1,16053,100.00000E-003,252.68500E-006,1.60522E+003,100.00000E-003,500.14500E-006,1.60522E+003,100.00000E-003,459.22600E-006,1.60522E+003,337.00000E-003,698.70000E-009,1.60522E+003
1,16054,100.00000E-003,252.69100E-006,1.60532E+003,100.00000E-003,500.13500E-006,1.60532E+003,100.00000E-003,459.21900E-006,1.60532E+003,337.00000E-003,698.70000E-009,1.60532E+003
1,16055,100.00000E-003,252.69500E-006,1.60542E+003,99.99990E-003,500.13300E-006,1.60542E+003,100.00000E-003,459.21000E-006,1.60542E+003,337.00000E-003,698.80000E-009,1.60542E+003
1,16056,100.00000E-003,252.70600E-006,1.60552E+003,100.00000E-003,500.14700E-006,1.60552E+003,100.00000E-003,459.21000E-006,1.60552E+003,337.00000E-003,698.50000E-009,1.60552E+003
1,16057,100.00000E-003,252.70000E-006,1.60562E+003,100.00000E-003,500.17100E-006,1.60562E+003,100.00000E-003,459.21200E-006,1.60562E+003,337.00000E-003,698.50000E-009,1.60562E+003
1,16058,100.00000E-003,252.70500E-006,1.60572E+003,100.00000E-003,500.16200E-006,1.60572E+003,100.00000E-003,459.21800E-006,1.60572E+003,337.00000E-003,698.40000E-009,1.60572E+003
1,16059,100.00000E-003,252.71100E-006,1.60582E+003,100.00000E-003,500.12900E-006,1.60582E+003,100.00000E-003,459.21600E-006,1.60582E+003,337.00000E-003,698.60000E-009,1.60582E+003
1,16060,100.00000E-003,252.70900E-006,1.60592E+003,100.00000E-003,500.14200E-006,1.60592E+003,100.00000E-003,459.21500E-006,1.60592E+003,337.00000E-003,698.50000E-009,1.60592E+003
1,16061,100.00000E-003,252.70800E-006,1.60602E+003,100.00000E-003,500.14200E-006,1.60602E+003,100.00000E-003,459.21600E-006,1.60602E+003,337.00000E-003,698.30000E-009,1.60602E+003
1,16062,100.00000E-003,252.70800E-006,1.60612E+003,100.00000E-003,500.13100E-006,1.60612E+003,100.00000E-003,459.21700E-006,1.60612E+003,337.00000E-003,698.30000E-009,1.60612E+003
1,16063,100.00000E-003,252.69000E-006,1.60622E+003,100.00000E-003,500.12300E-006,1.60622E+003,100.00000E-003,459.21200E-006,1.60622E+003,337.00000E-003,698.60000E-009,1.60622E+003
1,16064,100.00000E-003,252.69500E-006,1.60632E+003,100.00000E-003,500.12300E-006,1.60632E+003,100.00000E-003,459.21500E-006,1.60632E+003,337.00000E-003,698.70000E-009,1.60632E+003
1,16065,100.00000E-003,252.68900E-006,1.60642E+003,100.00000E-003,500.12600E-006,1.60642E+003,100.00000E-003,459.21000E-006,1.60642E+003,337.00000E-003,698.40000E-009,1.60642E+003
1,16066,100.00000E-003,252.69300E-006,1.60652E+003,100.00000E-003,500.15000E-006,1.60652E+003,100.00000E-003,459.20900E-006,1.60652E+003,337.00000E-003,698.40000E-009,1.60652E+003
1,16067,100.00000E-003,252.70300E-006,1.60662E+003,100.00000E-003,500.17400E-006,1.60662E+003,100.00000E-003,459.20800E-006,1.60662E+003,337.00000E-003,698.50000E-009,1.60662E+003
1,16068,100.00000E-003,252.69900E-006,1.60672E+003,100.00000E-003,500.16400E-006,1.60672E+003,100.00000E-003,459.20900E-006,1.60672E+003,337.00000E-003,698.20000E-009,1.60672E+003
1,16069,100.00000E-003,252.70100E-006,1.60682E+003,100.00000E-003,500.15200E-006,1.60682E+003,100.00000E-003,459.21500E-006,1.60682E+003,337.00000E-003,698.50000E-009,1.60682E+003
1,16070,100.00000E-003,252.72000E-006,1.60692E+003,100.00000E-003,500.15400E-006,1.60692E+003,100.00000E-003,459.20900E-006,1.60692E+003,337.00000E-003,698.30000E-009,1.60692E+003
1,16071,100.00000E-003,252.71900E-006,1.60702E+003,100.00000E-003,500.14700E-006,1.60702E+003,100.00000E-003,459.22000E-006,1.60702E+003,337.00000E-003,698.20000E-009,1.60702E+003
1,16072,100.00000E-003,252.70600E-006,1.60712E+003,100.00000E-003,500.15200E-006,1.60712E+003,100.00000E-003,459.20700E-006,1.60712E+003,337.00000E-003,698.40000E-009,1.60712E+003
1,16073,100.00000E-003,252.70600E-006,1.60722E+003,100.00000E-003,500.15300E-006,1.60722E+003,100.00000E-003,459.20200E-006,1.60722E+003,337.00000E-003,698.30000E-009,1.60722E+003
1,16074,100.00000E-003,252.70400E-006,1.60732E+003,100.00000E-003,500.11400E-006,1.60732E+003,100.00000E-003,459.20500E-006,1.60732E+003,337.00000E-003,698.30000E-009,1.60732E+003
1,16075,100.00000E-003,252.71400E-006,1.60742E+003,100.00000E-003,500.14100E-006,1.60742E+003,100.00000E-003,459.20900E-006,1.60742E+003,337.00000E-003,698.10000E-009,1.60742E+003
1,16076,99.99990E-003,252.71300E-006,1.60752E+003,100.00000E-003,500.16400E-006,1.60752E+003,100.00000E-003,459.20400E-006,1.60752E+003,337.00000E-003,698.20000E-009,1.60752E+003
1,16077,100.00000E-003,252.70700E-006,1.60762E+003,100.00000E-003,500.16100E-006,1.60762E+003,100.00000E-003,459.20800E-006,1.60762E+003,337.00000E-003,698.10000E-009,1.60762E+003
1,16078,100.00000E-003,252.70800E-006,1.60772E+003,100.00000E-003,500.16800E-006,1.60772E+003,100.00000E-003,459.20800E-006,1.60772E+003,337.00000E-003,698.30000E-009,1.60772E+003
1,16079,100.00000E-003,252.70600E-006,1.60782E+003,100.00000E-003,500.19400E-006,1.60782E+003,100.00000E-003,459.19500E-006,1.60782E+003,337.00000E-003,698.10000E-009,1.60782E+003
1,16080,100.00000E-003,252.71200E-006,1.60792E+003,100.00000E-003,500.21600E-006,1.60792E+003,100.00000E-003,459.19600E-006,1.60792E+003,337.00000E-003,697.90000E-009,1.60792E+003
1,16081,100.00000E-003,252.69000E-006,1.60802E+003,100.00000E-003,500.21200E-006,1.60802E+003,100.00000E-003,459.19700E-006,1.60802E+003,337.00000E-003,698.20000E-009,1.60802E+003
1,16082,100.00000E-003,252.68100E-006,1.60812E+003,100.00000E-003,500.21400E-006,1.60812E+003,100.00000E-003,459.20000E-006,1.60812E+003,337.00000E-003,698.00000E-009,1.60812E+003
1,16083,100.00000E-003,252.63100E-006,1.60822E+003,100.00000E-003,500.21400E-006,1.60822E+003,100.00000E-003,459.19900E-006,1.60822E+003,337.00000E-003,698.10000E-009,1.60822E+003
1,16084,100.00000E-003,252.59100E-006,1.60832E+003,100.00000E-003,500.20000E-006,1.60832E+003,100.00000E-003,459.19800E-006,1.60832E+003,337.00000E-003,698.10000E-009,1.60832E+003
1,16085,100.00000E-003,252.62400E-006,1.60842E+003,100.00000E-003,500.20100E-006,1.60842E+003,100.00000E-003,459.20000E-006,1.60842E+003,337.00000E-003,697.80000E-009,1.60842E+003
1,16086,100.00000E-003,252.68200E-006,1.60852E+003,100.00000E-003,500.23800E-006,1.60852E+003,100.00000E-003,459.19200E-006,1.60852E+003,337.00000E-003,697.70000E-009,1.60852E+003
1,16087,100.00000E-003,252.68500E-006,1.60862E+003,100.00000E-003,500.21800E-006,1.60862E+003,100.00000E-003,459.18600E-006,1.60862E+003,337.00000E-003,698.10000E-009,1.60862E+003
1,16088,100.00000E-003,252.69300E-006,1.60872E+003,100.00000E-003,500.21000E-006,1.60872E+003,100.00000E-003,459.18600E-006,1.60872E+003,337.00000E-003,697.90000E-009,1.60872E+003
1,16089,99.99990E-003,252.70600E-006,1.60882E+003,100.00000E-003,500.18900E-006,1.60882E+003,100.00000E-003,459.18300E-006,1.60882E+003,337.00000E-003,698.00000E-009,1.60882E+003
1,16090,100.00000E-003,252.70300E-006,1.60892E+003,100.00000E-003,500.16900E-006,1.60892E+003,100.00000E-003,459.17900E-006,1.60892E+003,337.00000E-003,698.00000E-009,1.60892E+003
1,16091,100.00000E-003,252.70400E-006,1.60902E+003,99.99990E-003,500.16500E-006,1.60902E+003,100.00000E-003,459.17500E-006,1.60902E+003,337.00000E-003,697.70000E-009,1.60902E+003
1,16092,100.00000E-003,252.70900E-006,1.60912E+003,100.00000E-003,500.18700E-006,1.60912E+003,100.00000E-003,459.18700E-006,1.60912E+003,337.00000E-003,697.60000E-009,1.60912E+003
1,16093,100.00000E-003,252.70500E-006,1.60922E+003,100.00000E-003,500.18800E-006,1.60922E+003,100.00000E-003,459.18700E-006,1.60922E+003,337.00000E-003,697.90000E-009,1.60922E+003
1,16094,100.00000E-003,252.68600E-006,1.60932E+003,100.00000E-003,500.15800E-006,1.60932E+003,100.00000E-003,459.18400E-006,1.60932E+003,337.00000E-003,697.60000E-009,1.60932E+003
1,16095,100.00000E-003,252.67700E-006,1.60942E+003,100.00000E-003,500.16800E-006,1.60942E+003,100.00000E-003,459.18300E-006,1.60942E+003,337.00000E-003,697.50000E-009,1.60942E+003
1,16096,100.00000E-003,252.66600E-006,1.60952E+003,100.00000E-003,500.16000E-006,1.60952E+003,100.00000E-003,459.18300E-006,1.60952E+003,337.00000E-003,697.30000E-009,1.60952E+003
1,16097,100.00000E-003,252.67900E-006,1.60962E+003,100.00000E-003,500.16500E-006,1.60962E+003,100.00000E-003,459.18800E-006,1.60962E+003,337.00000E-003,697.30000E-009,1.60962E+003
1,16098,100.00000E-003,252.66600E-006,1.60972E+003,100.00000E-003,500.16000E-006,1.60972E+003,100.00000E-003,459.18600E-006,1.60972E+003,337.00000E-003,697.00000E-009,1.60972E+003
1,16099,100.00000E-003,252.68000E-006,1.60982E+003,100.00000E-003,500.15300E-006,1.60982E+003,100.00000E-003,459.18800E-006,1.60982E+003,337.00000E-003,696.70000E-009,1.60982E+003
1,16100,100.00000E-003,252.65000E-006,1.60992E+003,100.00000E-003,500.15100E-006,1.60992E+003,100.00000E-003,459.19000E-006,1.60992E+003,337.00000E-003,696.90000E-009,1.60992E+003
1,16101,99.99990E-003,252.66800E-006,1.61002E+003,100.00000E-003,500.14800E-006,1.61002E+003,100.00000E-003,459.19200E-006,1.61002E+003,337.00000E-003,696.60000E-009,1.61002E+003
1,16102,99.99990E-003,252.65200E-006,1.61012E+003,100.00000E-003,500.17700E-006,1.61012E+003,100.00000E-003,459.18700E-006,1.61012E+003,337.00000E-003,696.60000E-009,1.61012E+003
1,16103,100.00000E-003,252.69200E-006,1.61022E+003,100.00000E-003,500.18000E-006,1.61022E+003,100.00000E-003,459.18500E-006,1.61022E+003,337.00000E-003,696.70000E-009,1.61022E+003
1,16104,99.99990E-003,252.66300E-006,1.61032E+003,100.00000E-003,500.13600E-006,1.61032E+003,100.00000E-003,459.19200E-006,1.61032E+003,337.00000E-003,696.50000E-009,1.61032E+003
1,16105,99.99990E-003,252.68300E-006,1.61042E+003,100.00000E-003,500.14600E-006,1.61042E+003,100.00000E-003,459.18900E-006,1.61042E+003,337.00000E-003,696.40000E-009,1.61042E+003
1,16106,100.00000E-003,252.68200E-006,1.61052E+003,100.00000E-003,500.16500E-006,1.61052E+003,100.00000E-003,459.19100E-006,1.61052E+003,337.00000E-003,696.50000E-009,1.61052E+003
1,16107,100.00000E-003,252.69200E-006,1.61062E+003,100.00000E-003,500.16800E-006,1.61062E+003,100.00000E-003,459.18500E-006,1.61062E+003,337.00000E-003,696.80000E-009,1.61062E+003
1,16108,100.00000E-003,252.64400E-006,1.61072E+003,100.00000E-003,500.16200E-006,1.61072E+003,100.00000E-003,459.17300E-006,1.61072E+003,337.00000E-003,697.00000E-009,1.61072E+003
1,16109,100.00000E-003,252.66700E-006,1.61082E+003,100.00000E-003,500.14900E-006,1.61082E+003,100.00000E-003,459.19000E-006,1.61082E+003,337.00000E-003,696.40000E-009,1.61082E+003
1,16110,100.00000E-003,252.66400E-006,1.61092E+003,100.00000E-003,500.13800E-006,1.61092E+003,100.00000E-003,459.19500E-006,1.61092E+003,337.00000E-003,696.70000E-009,1.61092E+003
1,16111,100.00000E-003,252.67800E-006,1.61102E+003,100.00000E-003,500.11900E-006,1.61102E+003,100.00000E-003,459.19100E-006,1.61102E+003,337.00000E-003,697.60000E-009,1.61102E+003
1,16112,99.99990E-003,252.67400E-006,1.61112E+003,100.00000E-003,500.11700E-006,1.61112E+003,100.00000E-003,459.18600E-006,1.61112E+003,337.00000E-003,697.50000E-009,1.61112E+003
1,16113,100.00000E-003,252.68800E-006,1.61122E+003,100.00000E-003,500.13100E-006,1.61122E+003,100.00000E-003,459.18100E-006,1.61122E+003,337.00000E-003,697.60000E-009,1.61122E+003
1,16114,100.00000E-003,252.69100E-006,1.61132E+003,100.00000E-003,500.12300E-006,1.61132E+003,100.00000E-003,459.17900E-006,1.61132E+003,337.00000E-003,697.70000E-009,1.61132E+003
1,16115,100.00000E-003,252.68100E-006,1.61142E+003,100.00000E-003,500.11100E-006,1.61142E+003,100.00000E-003,459.17400E-006,1.61142E+003,337.00000E-003,697.10000E-009,1.61142E+003
1,16116,100.00000E-003,252.69000E-006,1.61152E+003,100.00000E-003,500.12600E-006,1.61152E+003,100.00000E-003,459.17800E-006,1.61152E+003,337.00000E-003,697.30000E-009,1.61152E+003
1,16117,100.00000E-003,252.68600E-006,1.61162E+003,100.00000E-003,500.11600E-006,1.61162E+003,100.00000E-003,459.16700E-006,1.61162E+003,337.00000E-003,697.70000E-009,1.61162E+003
1,16118,100.00000E-003,252.68400E-006,1.61172E+003,100.00000E-003,500.10300E-006,1.61172E+003,100.00000E-003,459.17000E-006,1.61172E+003,337.00000E-003,697.60000E-009,1.61172E+003
1,16119,100.00000E-003,252.68700E-006,1.61182E+003,100.00000E-003,500.12000E-006,1.61182E+003,100.00000E-003,459.17400E-006,1.61182E+003,337.00000E-003,697.20000E-009,1.61182E+003
1,16120,100.00000E-003,252.67800E-006,1.61192E+003,100.00000E-003,500.11600E-006,1.61192E+003,100.00000E-003,459.17000E-006,1.61192E+003,337.00000E-003,697.20000E-009,1.61192E+003
1,16121,100.00000E-003,252.67100E-006,1.61202E+003,100.00000E-003,500.10100E-006,1.61202E+003,100.00000E-003,459.18100E-006,1.61202E+003,337.00000E-003,697.10000E-009,1.61202E+003
1,16122,100.00000E-003,252.68600E-006,1.61212E+003,100.00000E-003,500.08100E-006,1.61212E+003,100.00000E-003,459.18200E-006,1.61212E+003,337.00000E-003,697.30000E-009,1.61212E+003
1,16123,100.00000E-003,252.68900E-006,1.61222E+003,100.00000E-003,500.09900E-006,1.61222E+003,100.00000E-003,459.18700E-006,1.61222E+003,337.00000E-003,697.10000E-009,1.61222E+003
1,16124,100.00000E-003,252.68200E-006,1.61232E+003,100.00000E-003,500.10200E-006,1.61232E+003,100.00000E-003,459.18700E-006,1.61232E+003,337.00000E-003,697.20000E-009,1.61232E+003
1,16125,99.99990E-003,252.67600E-006,1.61242E+003,100.00000E-003,500.06500E-006,1.61242E+003,100.00000E-003,459.18000E-006,1.61242E+003,337.00000E-003,697.40000E-009,1.61242E+003
1,16126,100.00000E-003,252.66300E-006,1.61252E+003,100.00000E-003,500.06600E-006,1.61252E+003,100.00000E-003,459.17200E-006,1.61252E+003,337.00000E-003,697.20000E-009,1.61252E+003
1,16127,100.00000E-003,252.67900E-006,1.61262E+003,100.00000E-003,500.06400E-006,1.61262E+003,100.00000E-003,459.17000E-006,1.61262E+003,337.00000E-003,697.20000E-009,1.61262E+003
