Repeat,Point,D2__CH1__DRAIN Voltage,D2__CH1__DRAIN Current,D2__CH1__DRAIN Time,D2__CH2__GATE Voltage,D2__CH2__GATE Current,D2__CH2__GATE Time
1,24579,100.00000E-003,347.03100E-006,2.45782E+003,300.00000E-003,315.90000E-009,2.45782E+003
1,24580,100.00000E-003,347.02700E-006,2.45792E+003,300.00000E-003,315.70000E-009,2.45792E+003
1,24581,100.00000E-003,347.04500E-006,2.45802E+003,300.00000E-003,315.80000E-009,2.45802E+003
1,24582,100.00000E-003,347.07300E-006,2.45812E+003,300.00000E-003,315.80000E-009,2.45812E+003
1,24583,100.00000E-003,347.07000E-006,2.45822E+003,300.00000E-003,315.70000E-009,2.45822E+003
1,24584,100.00000E-003,347.08500E-006,2.45832E+003,300.00000E-003,315.50000E-009,2.45832E+003
1,24585,100.00000E-003,347.08200E-006,2.45842E+003,300.00000E-003,315.70000E-009,2.45842E+003
1,24586,100.00000E-003,347.07500E-006,2.45852E+003,300.00000E-003,315.60000E-009,2.45852E+003
1,24587,100.00000E-003,347.07800E-006,2.45862E+003,300.00000E-003,315.70000E-009,2.45862E+003
1,24588,100.00000E-003,347.06300E-006,2.45872E+003,300.00000E-003,315.60000E-009,2.45872E+003
1,24589,100.00000E-003,347.03500E-006,2.45882E+003,300.00000E-003,315.60000E-009,2.45882E+003
1,24590,100.00000E-003,347.03800E-006,2.45892E+003,300.00000E-003,315.70000E-009,2.45892E+003
1,24591,100.00000E-003,347.02000E-006,2.45902E+003,300.00000E-003,315.60000E-009,2.45902E+003
1,24592,100.00000E-003,347.03000E-006,2.45912E+003,300.00000E-003,315.60000E-009,2.45912E+003
1,24593,100.00000E-003,346.99700E-006,2.45922E+003,300.00000E-003,315.70000E-009,2.45922E+003
1,24594,100.00000E-003,346.98900E-006,2.45932E+003,300.00000E-003,315.70000E-009,2.45932E+003
1,24595,100.00000E-003,347.00500E-006,2.45942E+003,300.00000E-003,315.50000E-009,2.45942E+003
1,24596,100.00000E-003,347.02900E-006,2.45952E+003,300.00000E-003,315.50000E-009,2.45952E+003
1,24597,99.99990E-003,347.05700E-006,2.45962E+003,300.00000E-003,315.60000E-009,2.45962E+003
1,24598,100.00000E-003,347.06100E-006,2.45972E+003,300.00000E-003,315.50000E-009,2.45972E+003
1,24599,100.00000E-003,347.04200E-006,2.45982E+003,300.00000E-003,315.60000E-009,2.45982E+003
1,24600,100.00000E-003,347.03000E-006,2.45992E+003,300.00000E-003,315.40000E-009,2.45992E+003
1,24601,100.00000E-003,347.03900E-006,2.46002E+003,300.00000E-003,315.50000E-009,2.46002E+003
1,24602,100.00000E-003,347.02900E-006,2.46012E+003,300.00000E-003,315.40000E-009,2.46012E+003
1,24603,100.00000E-003,347.02500E-006,2.46022E+003,300.00000E-003,315.40000E-009,2.46022E+003
1,24604,100.00000E-003,347.03500E-006,2.46032E+003,300.00000E-003,315.40000E-009,2.46032E+003
1,24605,100.00000E-003,347.03200E-006,2.46042E+003,300.00000E-003,315.50000E-009,2.46042E+003
1,24606,100.00000E-003,347.01800E-006,2.46052E+003,300.00000E-003,315.50000E-009,2.46052E+003
1,24607,100.00000E-003,347.05200E-006,2.46062E+003,300.00000E-003,315.60000E-009,2.46062E+003
1,24608,100.00000E-003,347.04900E-006,2.46072E+003,300.00000E-003,315.50000E-009,2.46072E+003
1,24609,100.00000E-003,347.02700E-006,2.46082E+003,300.00000E-003,315.50000E-009,2.46082E+003
1,24610,100.00000E-003,347.00500E-006,2.46092E+003,300.00000E-003,315.10000E-009,2.46092E+003
1,24611,100.00000E-003,347.00800E-006,2.46102E+003,300.00000E-003,315.40000E-009,2.46102E+003
1,24612,100.00000E-003,347.02700E-006,2.46112E+003,300.00000E-003,315.30000E-009,2.46112E+003
1,24613,100.00000E-003,347.04000E-006,2.46122E+003,300.00000E-003,315.50000E-009,2.46122E+003
1,24614,100.00000E-003,347.04400E-006,2.46132E+003,300.00000E-003,315.40000E-009,2.46132E+003
1,24615,100.00000E-003,347.03200E-006,2.46142E+003,300.00000E-003,315.40000E-009,2.46142E+003
1,24616,100.00000E-003,347.04600E-006,2.46152E+003,300.00000E-003,315.40000E-009,2.46152E+003
1,24617,100.00000E-003,347.03300E-006,2.46162E+003,300.00000E-003,315.40000E-009,2.46162E+003
1,24618,100.00000E-003,347.03400E-006,2.46172E+003,300.00000E-003,315.40000E-009,2.46172E+003
1,24619,100.00000E-003,347.01200E-006,2.46182E+003,300.00000E-003,315.30000E-009,2.46182E+003
1,24620,100.00000E-003,347.02300E-006,2.46192E+003,300.00000E-003,315.30000E-009,2.46192E+003
1,24621,100.00000E-003,347.01200E-006,2.46202E+003,300.00000E-003,315.50000E-009,2.46202E+003
1,24622,100.00000E-003,347.01800E-006,2.46212E+003,300.00000E-003,315.60000E-009,2.46212E+003
1,24623,100.00000E-003,347.01300E-006,2.46222E+003,300.00000E-003,315.30000E-009,2.46222E+003
1,24624,100.00000E-003,347.02000E-006,2.46232E+003,300.00000E-003,315.40000E-009,2.46232E+003
1,24625,100.00000E-003,347.01300E-006,2.46242E+003,300.00000E-003,315.30000E-009,2.46242E+003
1,24626,100.00000E-003,347.00500E-006,2.46252E+003,300.00000E-003,315.40000E-009,2.46252E+003
1,24627,100.00000E-003,347.03600E-006,2.46262E+003,300.00000E-003,315.40000E-009,2.46262E+003
1,24628,100.00000E-003,347.02200E-006,2.46272E+003,300.00000E-003,315.30000E-009,2.46272E+003
1,24629,100.00000E-003,346.99700E-006,2.46282E+003,300.00000E-003,315.40000E-009,2.46282E+003
1,24630,100.00000E-003,347.02800E-006,2.46292E+003,300.00000E-003,315.30000E-009,2.46292E+003
1,24631,99.99990E-003,347.03700E-006,2.46302E+003,300.00000E-003,315.40000E-009,2.46302E+003
1,24632,100.00000E-003,347.04300E-006,2.46312E+003,300.00000E-003,315.40000E-009,2.46312E+003
1,24633,100.00000E-003,347.00400E-006,2.46322E+003,300.00000E-003,315.40000E-009,2.46322E+003
1,24634,100.00000E-003,347.01200E-006,2.46332E+003,300.00000E-003,315.50000E-009,2.46332E+003
1,24635,100.00000E-003,347.00600E-006,2.46342E+003,300.00000E-003,315.60000E-009,2.46342E+003
1,24636,100.00000E-003,347.01300E-006,2.46352E+003,300.00000E-003,315.50000E-009,2.46352E+003
1,24637,100.00000E-003,347.00900E-006,2.46362E+003,300.00000E-003,315.50000E-009,2.46362E+003
1,24638,100.00000E-003,347.02100E-006,2.46372E+003,300.00000E-003,315.40000E-009,2.46372E+003
1,24639,100.00000E-003,347.03600E-006,2.46382E+003,300.00000E-003,315.50000E-009,2.46382E+003
1,24640,100.00000E-003,347.01700E-006,2.46392E+003,300.00000E-003,315.50000E-009,2.46392E+003
1,24641,100.00000E-003,347.03900E-006,2.46402E+003,300.00000E-003,315.60000E-009,2.46402E+003
1,24642,100.00000E-003,347.04000E-006,2.46412E+003,300.00000E-003,315.50000E-009,2.46412E+003
1,24643,100.00000E-003,347.05200E-006,2.46422E+003,300.00000E-003,315.30000E-009,2.46422E+003
1,24644,100.00000E-003,347.02900E-006,2.46432E+003,300.00000E-003,315.50000E-009,2.46432E+003
1,24645,100.00000E-003,347.02400E-006,2.46442E+003,300.00000E-003,315.50000E-009,2.46442E+003
1,24646,100.00000E-003,347.02000E-006,2.46452E+003,300.00000E-003,315.50000E-009,2.46452E+003
1,24647,100.00000E-003,347.01300E-006,2.46462E+003,300.00000E-003,315.30000E-009,2.46462E+003
1,24648,100.00000E-003,347.00800E-006,2.46472E+003,300.00000E-003,315.30000E-009,2.46472E+003
1,24649,100.00000E-003,347.00800E-006,2.46482E+003,300.00000E-003,315.40000E-009,2.46482E+003
1,24650,100.00000E-003,347.00800E-006,2.46492E+003,300.00000E-003,315.50000E-009,2.46492E+003
1,24651,100.00000E-003,347.00600E-006,2.46502E+003,300.00000E-003,315.50000E-009,2.46502E+003
1,24652,100.00000E-003,347.00500E-006,2.46512E+003,300.00000E-003,315.40000E-009,2.46512E+003
1,24653,100.00000E-003,347.01500E-006,2.46522E+003,300.00000E-003,315.40000E-009,2.46522E+003
1,24654,100.00000E-003,347.00900E-006,2.46532E+003,300.00000E-003,315.50000E-009,2.46532E+003
1,24655,100.00000E-003,347.01000E-006,2.46542E+003,300.00000E-003,315.50000E-009,2.46542E+003
1,24656,100.00000E-003,346.99000E-006,2.46552E+003,300.00000E-003,315.40000E-009,2.46552E+003
1,24657,100.00000E-003,347.01700E-006,2.46562E+003,300.00000E-003,315.60000E-009,2.46562E+003
1,24658,100.00000E-003,347.01400E-006,2.46572E+003,300.00000E-003,315.50000E-009,2.46572E+003
1,24659,100.00000E-003,347.00600E-006,2.46582E+003,300.00000E-003,315.30000E-009,2.46582E+003
1,24660,100.00000E-003,347.02500E-006,2.46592E+003,300.00000E-003,315.40000E-009,2.46592E+003
1,24661,100.00000E-003,347.00800E-006,2.46602E+003,300.00000E-003,315.40000E-009,2.46602E+003
1,24662,100.00000E-003,347.02300E-006,2.46612E+003,300.00000E-003,315.40000E-009,2.46612E+003
1,24663,100.00000E-003,347.02500E-006,2.46622E+003,300.00000E-003,315.60000E-009,2.46622E+003
1,24664,100.00000E-003,347.03200E-006,2.46632E+003,300.00000E-003,315.50000E-009,2.46632E+003
1,24665,100.00000E-003,347.00600E-006,2.46642E+003,300.00000E-003,315.40000E-009,2.46642E+003
1,24666,100.00000E-003,347.00400E-006,2.46652E+003,300.00000E-003,315.40000E-009,2.46652E+003
1,24667,100.00000E-003,346.99700E-006,2.46662E+003,300.00000E-003,315.60000E-009,2.46662E+003
1,24668,100.00000E-003,346.99600E-006,2.46672E+003,300.00000E-003,315.40000E-009,2.46672E+003
1,24669,100.00000E-003,346.96700E-006,2.46682E+003,300.00000E-003,315.30000E-009,2.46682E+003
1,24670,100.00000E-003,346.96400E-006,2.46692E+003,300.00000E-003,315.40000E-009,2.46692E+003
1,24671,100.00000E-003,346.98200E-006,2.46702E+003,300.00000E-003,315.40000E-009,2.46702E+003
1,24672,100.00000E-003,346.98200E-006,2.46712E+003,300.00000E-003,315.30000E-009,2.46712E+003
1,24673,100.00000E-003,346.97500E-006,2.46722E+003,300.00000E-003,315.40000E-009,2.46722E+003
1,24674,100.00000E-003,346.98500E-006,2.46732E+003,300.00000E-003,315.40000E-009,2.46732E+003
1,24675,100.00000E-003,346.95700E-006,2.46742E+003,300.00000E-003,315.30000E-009,2.46742E+003
1,24676,100.00000E-003,346.95000E-006,2.46752E+003,300.00000E-003,315.30000E-009,2.46752E+003
1,24677,100.00000E-003,346.94800E-006,2.46762E+003,300.00000E-003,315.30000E-009,2.46762E+003
1,24678,100.00000E-003,346.96000E-006,2.46772E+003,300.00000E-003,315.20000E-009,2.46772E+003
1,24679,99.99990E-003,346.95200E-006,2.46782E+003,300.00000E-003,315.40000E-009,2.46782E+003
1,24680,100.00000E-003,346.96500E-006,2.46792E+003,300.00000E-003,315.60000E-009,2.46792E+003
1,24681,100.00000E-003,346.96400E-006,2.46802E+003,300.00000E-003,315.40000E-009,2.46802E+003
1,24682,100.00000E-003,346.96700E-006,2.46812E+003,300.00000E-003,315.40000E-009,2.46812E+003
1,24683,100.00000E-003,346.95700E-006,2.46822E+003,300.00000E-003,315.50000E-009,2.46822E+003
1,24684,100.00000E-003,346.95400E-006,2.46832E+003,300.00000E-003,315.50000E-009,2.46832E+003
1,24685,100.00000E-003,346.93400E-006,2.46842E+003,300.00000E-003,315.50000E-009,2.46842E+003
1,24686,100.00000E-003,346.95600E-006,2.46852E+003,300.00000E-003,315.50000E-009,2.46852E+003
1,24687,100.00000E-003,346.95000E-006,2.46862E+003,300.00000E-003,315.50000E-009,2.46862E+003
1,24688,100.00000E-003,346.97000E-006,2.46872E+003,300.00000E-003,315.40000E-009,2.46872E+003
1,24689,100.00000E-003,346.97700E-006,2.46882E+003,300.00000E-003,315.30000E-009,2.46882E+003
1,24690,100.00000E-003,346.97700E-006,2.46892E+003,300.00000E-003,315.40000E-009,2.46892E+003
1,24691,99.99990E-003,346.99600E-006,2.46902E+003,300.00000E-003,315.50000E-009,2.46902E+003
1,24692,100.00000E-003,347.00400E-006,2.46912E+003,300.00000E-003,315.50000E-009,2.46912E+003
1,24693,100.00000E-003,346.99000E-006,2.46922E+003,300.00000E-003,315.60000E-009,2.46922E+003
1,24694,100.00000E-003,346.99100E-006,2.46932E+003,300.00000E-003,315.60000E-009,2.46932E+003
1,24695,100.00000E-003,347.00200E-006,2.46942E+003,300.00000E-003,315.70000E-009,2.46942E+003
1,24696,100.00000E-003,347.00800E-006,2.46952E+003,300.00000E-003,315.60000E-009,2.46952E+003
1,24697,100.00000E-003,346.98200E-006,2.46962E+003,300.00000E-003,315.70000E-009,2.46962E+003
1,24698,100.00000E-003,346.98000E-006,2.46972E+003,300.00000E-003,315.60000E-009,2.46972E+003
1,24699,100.00000E-003,346.97900E-006,2.46982E+003,300.00000E-003,315.50000E-009,2.46982E+003
1,24700,100.00000E-003,346.98700E-006,2.46992E+003,300.00000E-003,315.60000E-009,2.46992E+003
1,24701,100.00000E-003,346.97300E-006,2.47002E+003,300.00000E-003,315.60000E-009,2.47002E+003
1,24702,100.00000E-003,346.95800E-006,2.47012E+003,300.00000E-003,315.60000E-009,2.47012E+003
1,24703,100.00000E-003,346.95100E-006,2.47022E+003,300.00000E-003,315.50000E-009,2.47022E+003
1,24704,100.00000E-003,346.94700E-006,2.47032E+003,300.00000E-003,315.40000E-009,2.47032E+003
1,24705,100.00000E-003,346.95600E-006,2.47042E+003,300.00000E-003,315.30000E-009,2.47042E+003
1,24706,100.00000E-003,346.98100E-006,2.47052E+003,300.00000E-003,315.30000E-009,2.47052E+003
1,24707,100.00000E-003,346.98400E-006,2.47062E+003,300.00000E-003,315.50000E-009,2.47062E+003
1,24708,100.00000E-003,346.98500E-006,2.47072E+003,300.00000E-003,315.70000E-009,2.47072E+003
1,24709,100.00000E-003,346.96800E-006,2.47082E+003,300.00000E-003,315.50000E-009,2.47082E+003
1,24710,100.00000E-003,346.98000E-006,2.47092E+003,300.00000E-003,315.40000E-009,2.47092E+003
1,24711,100.00000E-003,346.99300E-006,2.47102E+003,300.00000E-003,315.40000E-009,2.47102E+003
1,24712,100.00000E-003,346.96500E-006,2.47112E+003,300.00000E-003,315.60000E-009,2.47112E+003
1,24713,100.00000E-003,346.97700E-006,2.47122E+003,300.00000E-003,315.60000E-009,2.47122E+003
1,24714,100.00000E-003,346.98700E-006,2.47132E+003,300.00000E-003,315.60000E-009,2.47132E+003
1,24715,100.00000E-003,347.00300E-006,2.47142E+003,300.00000E-003,315.50000E-009,2.47142E+003
1,24716,100.00000E-003,346.98700E-006,2.47152E+003,300.00000E-003,315.60000E-009,2.47152E+003
1,24717,100.00000E-003,346.98000E-006,2.47162E+003,300.00000E-003,315.60000E-009,2.47162E+003
1,24718,100.00000E-003,346.99800E-006,2.47172E+003,300.00000E-003,315.50000E-009,2.47172E+003
1,24719,100.00000E-003,347.00900E-006,2.47182E+003,300.00000E-003,315.60000E-009,2.47182E+003
1,24720,100.00000E-003,346.99100E-006,2.47192E+003,300.00000E-003,315.60000E-009,2.47192E+003
1,24721,100.00000E-003,346.98000E-006,2.47202E+003,300.00000E-003,315.50000E-009,2.47202E+003
1,24722,100.00000E-003,346.97900E-006,2.47212E+003,300.00000E-003,315.50000E-009,2.47212E+003
1,24723,100.00000E-003,346.97700E-006,2.47222E+003,300.00000E-003,315.30000E-009,2.47222E+003
1,24724,100.00000E-003,346.97900E-006,2.47232E+003,300.00000E-003,315.50000E-009,2.47232E+003
1,24725,100.00000E-003,346.97700E-006,2.47242E+003,300.00000E-003,315.30000E-009,2.47242E+003
1,24726,100.00000E-003,346.98400E-006,2.47252E+003,300.00000E-003,315.40000E-009,2.47252E+003
1,24727,100.00000E-003,346.95700E-006,2.47262E+003,300.00000E-003,315.50000E-009,2.47262E+003
1,24728,100.00000E-003,346.94500E-006,2.47272E+003,300.00000E-003,315.60000E-009,2.47272E+003
1,24729,100.00000E-003,346.97700E-006,2.47282E+003,300.00000E-003,315.60000E-009,2.47282E+003
1,24730,100.00000E-003,346.95700E-006,2.47292E+003,300.00000E-003,315.40000E-009,2.47292E+003
1,24731,100.00000E-003,346.95600E-006,2.47302E+003,300.00000E-003,315.40000E-009,2.47302E+003
1,24732,100.00000E-003,346.95400E-006,2.47312E+003,300.00000E-003,315.20000E-009,2.47312E+003
1,24733,100.00000E-003,346.98200E-006,2.47322E+003,300.00000E-003,315.40000E-009,2.47322E+003
1,24734,100.00000E-003,346.96600E-006,2.47332E+003,300.00000E-003,315.30000E-009,2.47332E+003
1,24735,100.00000E-003,346.95600E-006,2.47342E+003,300.00000E-003,315.30000E-009,2.47342E+003
1,24736,100.00000E-003,346.95500E-006,2.47352E+003,300.00000E-003,315.50000E-009,2.47352E+003
1,24737,100.00000E-003,346.95900E-006,2.47362E+003,300.00000E-003,315.50000E-009,2.47362E+003
1,24738,100.00000E-003,346.95500E-006,2.47372E+003,300.00000E-003,315.60000E-009,2.47372E+003
1,24739,100.00000E-003,346.95100E-006,2.47382E+003,300.00000E-003,315.60000E-009,2.47382E+003
1,24740,100.00000E-003,346.98100E-006,2.47392E+003,300.00000E-003,315.50000E-009,2.47392E+003
1,24741,100.00000E-003,346.97400E-006,2.47402E+003,300.00000E-003,315.50000E-009,2.47402E+003
1,24742,100.00000E-003,346.97700E-006,2.47412E+003,300.00000E-003,315.60000E-009,2.47412E+003
1,24743,100.00000E-003,346.97700E-006,2.47422E+003,300.00000E-003,315.60000E-009,2.47422E+003
1,24744,100.00000E-003,346.95500E-006,2.47432E+003,300.00000E-003,315.50000E-009,2.47432E+003
1,24745,100.00000E-003,346.96500E-006,2.47442E+003,300.00000E-003,315.40000E-009,2.47442E+003
1,24746,100.00000E-003,346.94500E-006,2.47452E+003,300.00000E-003,315.30000E-009,2.47452E+003
1,24747,100.00000E-003,346.95300E-006,2.47462E+003,300.00000E-003,315.40000E-009,2.47462E+003
1,24748,100.00000E-003,346.92800E-006,2.47472E+003,300.00000E-003,315.30000E-009,2.47472E+003
1,24749,100.00000E-003,346.91700E-006,2.47482E+003,300.00000E-003,315.30000E-009,2.47482E+003
1,24750,100.00000E-003,346.94100E-006,2.47492E+003,300.00000E-003,315.30000E-009,2.47492E+003
1,24751,100.00000E-003,346.93100E-006,2.47502E+003,300.00000E-003,315.40000E-009,2.47502E+003
1,24752,100.00000E-003,346.95100E-006,2.47512E+003,300.00000E-003,315.40000E-009,2.47512E+003
1,24753,100.00000E-003,346.93900E-006,2.47522E+003,300.00000E-003,315.20000E-009,2.47522E+003
1,24754,100.00000E-003,346.92300E-006,2.47532E+003,300.00000E-003,315.30000E-009,2.47532E+003
1,24755,100.00000E-003,346.89700E-006,2.47542E+003,300.00000E-003,315.10000E-009,2.47542E+003
1,24756,100.00000E-003,346.91600E-006,2.47552E+003,300.00000E-003,315.20000E-009,2.47552E+003
1,24757,100.00000E-003,346.91700E-006,2.47562E+003,300.00000E-003,315.30000E-009,2.47562E+003
1,24758,100.00000E-003,346.92300E-006,2.47572E+003,300.00000E-003,315.20000E-009,2.47572E+003
1,24759,100.00000E-003,346.94400E-006,2.47582E+003,300.00000E-003,315.50000E-009,2.47582E+003
1,24760,100.00000E-003,346.94600E-006,2.47592E+003,300.00000E-003,315.40000E-009,2.47592E+003
1,24761,100.00000E-003,346.96600E-006,2.47602E+003,300.00000E-003,315.40000E-009,2.47602E+003
1,24762,100.00000E-003,346.96500E-006,2.47612E+003,300.00000E-003,315.30000E-009,2.47612E+003
1,24763,100.00000E-003,346.96100E-006,2.47622E+003,300.00000E-003,315.30000E-009,2.47622E+003
1,24764,100.00000E-003,346.94900E-006,2.47632E+003,300.00000E-003,315.20000E-009,2.47632E+003
1,24765,100.00000E-003,346.93700E-006,2.47642E+003,300.00000E-003,315.40000E-009,2.47642E+003
1,24766,100.00000E-003,346.92400E-006,2.47652E+003,300.00000E-003,315.40000E-009,2.47652E+003
1,24767,100.00000E-003,346.93800E-006,2.47662E+003,300.00000E-003,315.30000E-009,2.47662E+003
1,24768,100.00000E-003,346.96700E-006,2.47672E+003,300.00000E-003,315.40000E-009,2.47672E+003
1,24769,100.00000E-003,346.96400E-006,2.47682E+003,300.00000E-003,315.40000E-009,2.47682E+003
1,24770,100.00000E-003,346.93200E-006,2.47692E+003,300.00000E-003,315.30000E-009,2.47692E+003
1,24771,100.00000E-003,346.90800E-006,2.47702E+003,300.00000E-003,315.20000E-009,2.47702E+003
1,24772,100.00000E-003,346.92200E-006,2.47712E+003,300.00000E-003,315.30000E-009,2.47712E+003
1,24773,100.00000E-003,346.95400E-006,2.47722E+003,300.00000E-003,315.20000E-009,2.47722E+003
1,24774,100.00000E-003,346.92500E-006,2.47732E+003,300.00000E-003,315.30000E-009,2.47732E+003
1,24775,100.00000E-003,346.93500E-006,2.47742E+003,300.00000E-003,315.10000E-009,2.47742E+003
1,24776,100.00000E-003,346.89900E-006,2.47752E+003,300.00000E-003,315.10000E-009,2.47752E+003
1,24777,100.00000E-003,346.88000E-006,2.47762E+003,300.00000E-003,315.10000E-009,2.47762E+003
1,24778,100.00000E-003,346.86700E-006,2.47772E+003,300.00000E-003,315.20000E-009,2.47772E+003
1,24779,100.00000E-003,346.87900E-006,2.47782E+003,300.00000E-003,315.30000E-009,2.47782E+003
1,24780,100.00000E-003,346.91000E-006,2.47792E+003,300.00000E-003,315.30000E-009,2.47792E+003
1,24781,100.00000E-003,346.94700E-006,2.47802E+003,300.00000E-003,315.30000E-009,2.47802E+003
1,24782,100.00000E-003,346.95700E-006,2.47812E+003,300.00000E-003,315.30000E-009,2.47812E+003
1,24783,100.00000E-003,346.95100E-006,2.47822E+003,300.00000E-003,315.30000E-009,2.47822E+003
1,24784,100.00000E-003,346.95400E-006,2.47832E+003,300.00000E-003,315.30000E-009,2.47832E+003
1,24785,100.00000E-003,346.96000E-006,2.47842E+003,300.00000E-003,315.20000E-009,2.47842E+003
1,24786,100.00000E-003,346.96600E-006,2.47852E+003,300.00000E-003,315.20000E-009,2.47852E+003
1,24787,100.00000E-003,346.96400E-006,2.47862E+003,300.00000E-003,315.20000E-009,2.47862E+003
1,24788,100.00000E-003,346.95300E-006,2.47872E+003,300.00000E-003,315.30000E-009,2.47872E+003
1,24789,100.00000E-003,346.96400E-006,2.47882E+003,300.00000E-003,315.40000E-009,2.47882E+003
1,24790,100.00000E-003,346.96700E-006,2.47892E+003,300.00000E-003,315.30000E-009,2.47892E+003
1,24791,100.00000E-003,346.96500E-006,2.47902E+003,300.00000E-003,315.40000E-009,2.47902E+003
1,24792,100.00000E-003,346.96800E-006,2.47912E+003,300.00000E-003,315.40000E-009,2.47912E+003
1,24793,100.00000E-003,346.96000E-006,2.47922E+003,300.00000E-003,315.40000E-009,2.47922E+003
1,24794,100.00000E-003,346.95500E-006,2.47932E+003,300.00000E-003,315.60000E-009,2.47932E+003
1,24795,100.00000E-003,346.95400E-006,2.47942E+003,300.00000E-003,315.60000E-009,2.47942E+003
1,24796,100.00000E-003,346.93100E-006,2.47952E+003,300.00000E-003,315.50000E-009,2.47952E+003
1,24797,100.00000E-003,346.96100E-006,2.47962E+003,300.00000E-003,315.30000E-009,2.47962E+003
1,24798,100.00000E-003,346.96200E-006,2.47972E+003,300.00000E-003,315.40000E-009,2.47972E+003
1,24799,100.00000E-003,346.97800E-006,2.47982E+003,300.00000E-003,315.30000E-009,2.47982E+003
1,24800,100.00000E-003,346.95900E-006,2.47992E+003,300.00000E-003,315.20000E-009,2.47992E+003
1,24801,100.00000E-003,346.93000E-006,2.48002E+003,300.00000E-003,315.30000E-009,2.48002E+003
1,24802,100.00000E-003,346.92400E-006,2.48012E+003,300.00000E-003,315.20000E-009,2.48012E+003
1,24803,100.00000E-003,346.92100E-006,2.48022E+003,300.00000E-003,315.30000E-009,2.48022E+003
1,24804,100.00000E-003,346.90600E-006,2.48032E+003,300.00000E-003,315.10000E-009,2.48032E+003
1,24805,100.00000E-003,346.89500E-006,2.48042E+003,300.00000E-003,315.10000E-009,2.48042E+003
1,24806,100.00000E-003,346.91700E-006,2.48052E+003,300.00000E-003,315.00000E-009,2.48052E+003
1,24807,100.00000E-003,346.94300E-006,2.48062E+003,300.00000E-003,315.00000E-009,2.48062E+003
1,24808,100.00000E-003,346.94200E-006,2.48072E+003,300.00000E-003,315.20000E-009,2.48072E+003
1,24809,100.00000E-003,346.93000E-006,2.48082E+003,300.00000E-003,315.20000E-009,2.48082E+003
1,24810,100.00000E-003,346.92600E-006,2.48092E+003,300.00000E-003,315.10000E-009,2.48092E+003
1,24811,100.00000E-003,346.92500E-006,2.48102E+003,300.00000E-003,315.10000E-009,2.48102E+003
1,24812,100.00000E-003,346.97400E-006,2.48112E+003,300.00000E-003,315.10000E-009,2.48112E+003
1,24813,100.00000E-003,346.96500E-006,2.48122E+003,300.00000E-003,315.10000E-009,2.48122E+003
1,24814,100.00000E-003,346.97300E-006,2.48132E+003,300.00000E-003,315.10000E-009,2.48132E+003
1,24815,100.00000E-003,346.96600E-006,2.48142E+003,300.00000E-003,315.10000E-009,2.48142E+003
1,24816,100.00000E-003,346.97900E-006,2.48152E+003,300.00000E-003,315.10000E-009,2.48152E+003
1,24817,100.00000E-003,346.97000E-006,2.48162E+003,300.00000E-003,315.10000E-009,2.48162E+003
1,24818,100.00000E-003,346.96600E-006,2.48172E+003,300.00000E-003,315.20000E-009,2.48172E+003
1,24819,100.00000E-003,346.96600E-006,2.48182E+003,300.00000E-003,315.20000E-009,2.48182E+003
1,24820,100.00000E-003,346.94300E-006,2.48192E+003,300.00000E-003,315.10000E-009,2.48192E+003
1,24821,100.00000E-003,346.92600E-006,2.48202E+003,300.00000E-003,315.10000E-009,2.48202E+003
1,24822,100.00000E-003,346.96600E-006,2.48212E+003,300.00000E-003,315.20000E-009,2.48212E+003
1,24823,100.00000E-003,346.96900E-006,2.48222E+003,300.00000E-003,315.30000E-009,2.48222E+003
1,24824,100.00000E-003,346.95000E-006,2.48232E+003,300.00000E-003,315.10000E-009,2.48232E+003
1,24825,100.00000E-003,346.94800E-006,2.48242E+003,300.00000E-003,315.00000E-009,2.48242E+003
1,24826,100.00000E-003,346.94300E-006,2.48252E+003,300.00000E-003,315.20000E-009,2.48252E+003
1,24827,100.00000E-003,346.92200E-006,2.48262E+003,300.00000E-003,315.20000E-009,2.48262E+003
1,24828,100.00000E-003,346.92300E-006,2.48272E+003,300.00000E-003,315.10000E-009,2.48272E+003
1,24829,100.00000E-003,346.92200E-006,2.48282E+003,300.00000E-003,315.00000E-009,2.48282E+003
1,24830,100.00000E-003,346.92100E-006,2.48292E+003,300.00000E-003,315.00000E-009,2.48292E+003
1,24831,100.00000E-003,346.93500E-006,2.48302E+003,300.00000E-003,315.10000E-009,2.48302E+003
1,24832,100.00000E-003,346.91500E-006,2.48312E+003,300.00000E-003,315.00000E-009,2.48312E+003
1,24833,100.00000E-003,346.91200E-006,2.48322E+003,300.00000E-003,315.10000E-009,2.48322E+003
1,24834,100.00000E-003,346.93200E-006,2.48332E+003,300.00000E-003,315.20000E-009,2.48332E+003
1,24835,100.00000E-003,346.91700E-006,2.48342E+003,300.00000E-003,315.00000E-009,2.48342E+003
1,24836,100.00000E-003,346.92200E-006,2.48352E+003,300.00000E-003,315.20000E-009,2.48352E+003
1,24837,100.00000E-003,346.94000E-006,2.48362E+003,300.00000E-003,315.20000E-009,2.48362E+003
1,24838,100.00000E-003,346.93500E-006,2.48372E+003,300.00000E-003,315.10000E-009,2.48372E+003
1,24839,100.00000E-003,346.93700E-006,2.48382E+003,300.00000E-003,315.00000E-009,2.48382E+003
1,24840,100.00000E-003,346.92500E-006,2.48392E+003,300.00000E-003,315.10000E-009,2.48392E+003
